parent,vars,id,creation_time,psynet_version,deployment_id,deposited,inherited,inherited_from,module_id,local_key,key_within_module,key_within_experiment,export_path,is_global,module_state_id,participant_id,trial_id,node_id,network_id,description,personal,content_id,host_path,url,is_folder,data_type,extension,storage,node_definition,type,input_path,obfuscate,md5_contents,size_mb,deposit_time_sec,class,object_type,file_system_path
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 26}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_1__degree_0__node_1__trial_26__async_post_trial__220b1606-bc23-47be-ab8d-05eaab215da7.txt""}",26,2026-06-15 09:30:24,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_4/network_1__degree_0__node_1__trial_26__async_post_trial,gibbs_demo/participants/participant_4/network_1__degree_0__node_1__trial_26__async_post_trial,gibbs_demo/participants/participant_4/network_1__degree_0__node_1__trial_26__async_post_trial.txt,,,4,26,1,1,,False,2cd53990e8ff67002872562533c66091,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_1__degree_0__node_1__trial_26__async_post_trial__220b1606-bc23-47be-ab8d-05eaab215da7.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_1__degree_0__node_1__trial_26__async_post_trial__220b1606-bc23-47be-ab8d-05eaab215da7.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpt5u2thxx,1,2cd53990e8ff67002872562533c66091,3.719329833984375e-05,0.002184996999858413,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_1__degree_0__node_1__trial_26__async_post_trial__220b1606-bc23-47be-ab8d-05eaab215da7.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 27}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_3__degree_0__node_3__trial_27__async_post_trial__a14b012c-2faf-46ef-bf79-c443490a2426.txt""}",27,2026-06-15 09:30:24,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_4/network_3__degree_0__node_3__trial_27__async_post_trial,gibbs_demo/participants/participant_4/network_3__degree_0__node_3__trial_27__async_post_trial,gibbs_demo/participants/participant_4/network_3__degree_0__node_3__trial_27__async_post_trial.txt,,,4,27,3,3,,False,a16d869d952829b82b5d36db65ac37d4,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_3__degree_0__node_3__trial_27__async_post_trial__a14b012c-2faf-46ef-bf79-c443490a2426.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_3__degree_0__node_3__trial_27__async_post_trial__a14b012c-2faf-46ef-bf79-c443490a2426.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpqokoni50,1,a16d869d952829b82b5d36db65ac37d4,3.719329833984375e-05,0.002204169002652634,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_3__degree_0__node_3__trial_27__async_post_trial__a14b012c-2faf-46ef-bf79-c443490a2426.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 28}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_7__degree_0__node_7__trial_28__async_post_trial__e4714a7a-7df1-4f5f-85a8-c9a653d1d4f3.txt""}",28,2026-06-15 09:30:24,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_4/network_7__degree_0__node_7__trial_28__async_post_trial,gibbs_demo/participants/participant_4/network_7__degree_0__node_7__trial_28__async_post_trial,gibbs_demo/participants/participant_4/network_7__degree_0__node_7__trial_28__async_post_trial.txt,,,4,28,7,7,,False,59f7c5a21f7b47e7c66978de9491b4f7,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_7__degree_0__node_7__trial_28__async_post_trial__e4714a7a-7df1-4f5f-85a8-c9a653d1d4f3.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_7__degree_0__node_7__trial_28__async_post_trial__e4714a7a-7df1-4f5f-85a8-c9a653d1d4f3.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpjvrv6eao,1,59f7c5a21f7b47e7c66978de9491b4f7,3.719329833984375e-05,0.002377856999373762,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_4/network_7__degree_0__node_7__trial_28__async_post_trial__e4714a7a-7df1-4f5f-85a8-c9a653d1d4f3.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 29}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_29__async_post_trial__c01ee990-fecd-4315-86f8-58aacf30abc8.txt""}",29,2026-06-15 09:30:25,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_5/network_2__degree_1__node_9__trial_29__async_post_trial,gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_29__async_post_trial,gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_29__async_post_trial.txt,,,5,29,9,2,,False,850e864f4810d7f15e7adc69c4ef5ef1,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_29__async_post_trial__c01ee990-fecd-4315-86f8-58aacf30abc8.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_29__async_post_trial__c01ee990-fecd-4315-86f8-58aacf30abc8.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpn49mz9a0,1,850e864f4810d7f15e7adc69c4ef5ef1,3.719329833984375e-05,0.002360386999498587,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_29__async_post_trial__c01ee990-fecd-4315-86f8-58aacf30abc8.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 30}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_30__async_post_trial__377dd4d9-7ae3-44f5-a2f1-9c4c85559305.txt""}",30,2026-06-15 09:30:26,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_5/network_8__degree_1__node_10__trial_30__async_post_trial,gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_30__async_post_trial,gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_30__async_post_trial.txt,,,5,30,10,8,,False,cc4f93fcf5f424b7921548aaea1a3549,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_30__async_post_trial__377dd4d9-7ae3-44f5-a2f1-9c4c85559305.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_30__async_post_trial__377dd4d9-7ae3-44f5-a2f1-9c4c85559305.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp4bwa1t95,1,cc4f93fcf5f424b7921548aaea1a3549,3.719329833984375e-05,0.001963760001672199,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_30__async_post_trial__377dd4d9-7ae3-44f5-a2f1-9c4c85559305.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 31}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_4__degree_1__node_12__trial_31__async_post_trial__5d00d0f2-2d5e-4771-af8c-f92d87b11096.txt""}",31,2026-06-15 09:30:26,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_5/network_4__degree_1__node_12__trial_31__async_post_trial,gibbs_demo/participants/participant_5/network_4__degree_1__node_12__trial_31__async_post_trial,gibbs_demo/participants/participant_5/network_4__degree_1__node_12__trial_31__async_post_trial.txt,,,5,31,12,4,,False,8f858744d872a2ff618f02fc348d3348,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_4__degree_1__node_12__trial_31__async_post_trial__5d00d0f2-2d5e-4771-af8c-f92d87b11096.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_4__degree_1__node_12__trial_31__async_post_trial__5d00d0f2-2d5e-4771-af8c-f92d87b11096.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp8sqohtxk,1,8f858744d872a2ff618f02fc348d3348,3.719329833984375e-05,0.0025493780012766365,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_4__degree_1__node_12__trial_31__async_post_trial__5d00d0f2-2d5e-4771-af8c-f92d87b11096.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 32}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_32__async_post_trial__4ce027af-af48-41a2-8b66-3b18d3ed4154.txt""}",32,2026-06-15 09:30:26,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_5/network_6__degree_1__node_11__trial_32__async_post_trial,gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_32__async_post_trial,gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_32__async_post_trial.txt,,,5,32,11,6,,False,cea0e74592eef3ac11a00fd708ef0c48,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_32__async_post_trial__4ce027af-af48-41a2-8b66-3b18d3ed4154.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_32__async_post_trial__4ce027af-af48-41a2-8b66-3b18d3ed4154.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmph6521jcl,1,cea0e74592eef3ac11a00fd708ef0c48,3.719329833984375e-05,0.001986750001378823,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_32__async_post_trial__4ce027af-af48-41a2-8b66-3b18d3ed4154.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 33}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_33__async_post_trial__fdd13af2-0d9e-4ce3-8fb4-e3ec276bc0c8.txt""}",33,2026-06-15 09:30:26,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_5/network_8__degree_1__node_10__trial_33__async_post_trial,gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_33__async_post_trial,gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_33__async_post_trial.txt,,,5,33,10,8,,False,22ee3e0f19b5a6f93b0a69bad2b65941,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_33__async_post_trial__fdd13af2-0d9e-4ce3-8fb4-e3ec276bc0c8.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_33__async_post_trial__fdd13af2-0d9e-4ce3-8fb4-e3ec276bc0c8.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpsfr8t5qd,1,22ee3e0f19b5a6f93b0a69bad2b65941,3.719329833984375e-05,0.0018089799996232614,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_8__degree_1__node_10__trial_33__async_post_trial__fdd13af2-0d9e-4ce3-8fb4-e3ec276bc0c8.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 34}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_34__async_post_trial__e42b9ccf-af0c-4bdb-a972-cf2f513c06d7.txt""}",34,2026-06-15 09:30:26,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_5/network_2__degree_1__node_9__trial_34__async_post_trial,gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_34__async_post_trial,gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_34__async_post_trial.txt,,,5,34,9,2,,False,77491ed2eabe7978141f7d50eaf0b3a2,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_34__async_post_trial__e42b9ccf-af0c-4bdb-a972-cf2f513c06d7.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_34__async_post_trial__e42b9ccf-af0c-4bdb-a972-cf2f513c06d7.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpnbatb57l,1,77491ed2eabe7978141f7d50eaf0b3a2,3.719329833984375e-05,0.002105371000652667,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_2__degree_1__node_9__trial_34__async_post_trial__e42b9ccf-af0c-4bdb-a972-cf2f513c06d7.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 35}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_35__async_post_trial__9827522f-11b7-41b6-bfeb-041fac9c2e47.txt""}",35,2026-06-15 09:30:26,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_5/network_6__degree_1__node_11__trial_35__async_post_trial,gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_35__async_post_trial,gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_35__async_post_trial.txt,,,5,35,11,6,,False,ac1efc2e44353949b989a3f5c2ea4221,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_35__async_post_trial__9827522f-11b7-41b6-bfeb-041fac9c2e47.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_35__async_post_trial__9827522f-11b7-41b6-bfeb-041fac9c2e47.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmplu_9v_7d,1,ac1efc2e44353949b989a3f5c2ea4221,3.719329833984375e-05,0.0022107520017016213,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_5/network_6__degree_1__node_11__trial_35__async_post_trial__9827522f-11b7-41b6-bfeb-041fac9c2e47.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 36}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_36__async_post_trial__d302a608-1f37-42d3-90b0-ca734e89c67f.txt""}",36,2026-06-15 09:30:27,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_6/network_3__degree_1__node_15__trial_36__async_post_trial,gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_36__async_post_trial,gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_36__async_post_trial.txt,,,6,36,15,3,,False,983434274e3b225716f237cc51d5427d,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_36__async_post_trial__d302a608-1f37-42d3-90b0-ca734e89c67f.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_36__async_post_trial__d302a608-1f37-42d3-90b0-ca734e89c67f.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmphc5le569,1,983434274e3b225716f237cc51d5427d,3.719329833984375e-05,0.0020473570002650376,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_36__async_post_trial__d302a608-1f37-42d3-90b0-ca734e89c67f.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 37}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_37__async_post_trial__9be42f42-c98c-47d7-b541-0c861982c2f5.txt""}",37,2026-06-15 09:30:27,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_6/network_5__degree_1__node_13__trial_37__async_post_trial,gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_37__async_post_trial,gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_37__async_post_trial.txt,,,6,37,13,5,,False,72001761d68a809aa8da3d23b1619ef3,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_37__async_post_trial__9be42f42-c98c-47d7-b541-0c861982c2f5.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_37__async_post_trial__9be42f42-c98c-47d7-b541-0c861982c2f5.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpkuz0ob99,1,72001761d68a809aa8da3d23b1619ef3,3.719329833984375e-05,0.002452083001116989,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_37__async_post_trial__9be42f42-c98c-47d7-b541-0c861982c2f5.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 38}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_7__degree_1__node_16__trial_38__async_post_trial__585c7b9e-3360-43b4-ab03-4206cda8c6e6.txt""}",38,2026-06-15 09:30:28,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_6/network_7__degree_1__node_16__trial_38__async_post_trial,gibbs_demo/participants/participant_6/network_7__degree_1__node_16__trial_38__async_post_trial,gibbs_demo/participants/participant_6/network_7__degree_1__node_16__trial_38__async_post_trial.txt,,,6,38,16,7,,False,dd63af3c190f519719752b3f5d3f1462,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_7__degree_1__node_16__trial_38__async_post_trial__585c7b9e-3360-43b4-ab03-4206cda8c6e6.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_7__degree_1__node_16__trial_38__async_post_trial__585c7b9e-3360-43b4-ab03-4206cda8c6e6.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp7824eshd,1,dd63af3c190f519719752b3f5d3f1462,3.719329833984375e-05,0.0022436529980041087,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_7__degree_1__node_16__trial_38__async_post_trial__585c7b9e-3360-43b4-ab03-4206cda8c6e6.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 39}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_39__async_post_trial__496f7d8b-b281-4514-ad57-73775ab495af.txt""}",39,2026-06-15 09:30:28,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_6/network_1__degree_1__node_14__trial_39__async_post_trial,gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_39__async_post_trial,gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_39__async_post_trial.txt,,,6,39,14,1,,False,f54ded87cb7b1a228a566310e52c8e55,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_39__async_post_trial__496f7d8b-b281-4514-ad57-73775ab495af.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_39__async_post_trial__496f7d8b-b281-4514-ad57-73775ab495af.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpwvj468dy,1,f54ded87cb7b1a228a566310e52c8e55,3.719329833984375e-05,0.002699166001548292,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_39__async_post_trial__496f7d8b-b281-4514-ad57-73775ab495af.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 40}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_40__async_post_trial__f041baf9-da8e-4e96-809d-06f2a69fa312.txt""}",40,2026-06-15 09:30:28,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_6/network_1__degree_1__node_14__trial_40__async_post_trial,gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_40__async_post_trial,gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_40__async_post_trial.txt,,,6,40,14,1,,False,5c080f0bdf040ddecf97605cc89c5191,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_40__async_post_trial__f041baf9-da8e-4e96-809d-06f2a69fa312.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_40__async_post_trial__f041baf9-da8e-4e96-809d-06f2a69fa312.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpays2me_b,1,5c080f0bdf040ddecf97605cc89c5191,3.719329833984375e-05,0.0021226789976935834,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_1__degree_1__node_14__trial_40__async_post_trial__f041baf9-da8e-4e96-809d-06f2a69fa312.txt
